read_alias	original_read_name	run_accession	spot_id	read_number	split_fastq_record_number	source_fastq_header
SRR28984805.1091159/1	cb9d31f4-33fc-4474-b0ec-269efcc16cbe	SRR28984805	1091159	1	4839	@SRR28984805.1091159/1 original_name=cb9d31f4-33fc-4474-b0ec-269efcc16cbe
SRR28984805.1091553/1	4020ef8c-922a-41a9-b9d3-c88d602c609a	SRR28984805	1091553	1	4840	@SRR28984805.1091553/1 original_name=4020ef8c-922a-41a9-b9d3-c88d602c609a
SRR28984805.1091859/1	ab8cb9de-0af7-4b28-a9a7-ba531ae5e9e9	SRR28984805	1091859	1	4841	@SRR28984805.1091859/1 original_name=ab8cb9de-0af7-4b28-a9a7-ba531ae5e9e9
SRR28984805.1091973/1	901cf238-ec9f-4204-8e40-5f99d9da045b	SRR28984805	1091973	1	4842	@SRR28984805.1091973/1 original_name=901cf238-ec9f-4204-8e40-5f99d9da045b
SRR28984805.1091998/1	3371b224-da02-49ae-b384-790ced1b67fb	SRR28984805	1091998	1	4843	@SRR28984805.1091998/1 original_name=3371b224-da02-49ae-b384-790ced1b67fb
SRR28984805.1092595/1	8636a9b0-d23e-4c08-9f92-646c37804018	SRR28984805	1092595	1	4844	@SRR28984805.1092595/1 original_name=8636a9b0-d23e-4c08-9f92-646c37804018
SRR28984805.1092744/1	241fc744-c5c7-4674-811c-4d43f527ca8f	SRR28984805	1092744	1	4845	@SRR28984805.1092744/1 original_name=241fc744-c5c7-4674-811c-4d43f527ca8f
SRR28984805.1093382/1	c25d783a-c162-451c-b52e-ee503838cf7d	SRR28984805	1093382	1	4846	@SRR28984805.1093382/1 original_name=c25d783a-c162-451c-b52e-ee503838cf7d
SRR28984805.1093576/1	bb105ccf-330b-425a-991e-e37257830b7e	SRR28984805	1093576	1	4847	@SRR28984805.1093576/1 original_name=bb105ccf-330b-425a-991e-e37257830b7e
SRR28984805.1093633/1	bc879dd8-3a84-4018-a27a-edcca37a1250	SRR28984805	1093633	1	4848	@SRR28984805.1093633/1 original_name=bc879dd8-3a84-4018-a27a-edcca37a1250
SRR28984805.1093948/1	1cd3fa2a-4beb-4fec-895c-212738ffe7c6	SRR28984805	1093948	1	4849	@SRR28984805.1093948/1 original_name=1cd3fa2a-4beb-4fec-895c-212738ffe7c6
SRR28984805.1094763/1	32a03af7-750a-4ec6-b2de-e7d650ef8592	SRR28984805	1094763	1	4850	@SRR28984805.1094763/1 original_name=32a03af7-750a-4ec6-b2de-e7d650ef8592
SRR28984805.1095350/1	c96a0752-cc71-4a93-9c29-c17f70340511	SRR28984805	1095350	1	4851	@SRR28984805.1095350/1 original_name=c96a0752-cc71-4a93-9c29-c17f70340511
SRR28984805.1095479/1	edd54932-6ed6-4fbc-b28c-8db993194240	SRR28984805	1095479	1	4852	@SRR28984805.1095479/1 original_name=edd54932-6ed6-4fbc-b28c-8db993194240
SRR28984805.1095687/1	da24ed8f-a37a-4ec3-9f72-89bac34ce4dd	SRR28984805	1095687	1	4853	@SRR28984805.1095687/1 original_name=da24ed8f-a37a-4ec3-9f72-89bac34ce4dd
SRR28984805.1096253/1	3905c933-0cd2-463e-bfb9-4d24492ece10	SRR28984805	1096253	1	4854	@SRR28984805.1096253/1 original_name=3905c933-0cd2-463e-bfb9-4d24492ece10
SRR28984805.1096283/1	40554497-11f8-4ffa-8a96-af3fa05bb953	SRR28984805	1096283	1	4855	@SRR28984805.1096283/1 original_name=40554497-11f8-4ffa-8a96-af3fa05bb953
SRR28984805.1096390/1	deaeece9-40dc-475e-a093-1e20dccd0c98	SRR28984805	1096390	1	4856	@SRR28984805.1096390/1 original_name=deaeece9-40dc-475e-a093-1e20dccd0c98
SRR28984805.1096554/1	14278775-f842-47e1-bb4a-a1fad37b370f	SRR28984805	1096554	1	4857	@SRR28984805.1096554/1 original_name=14278775-f842-47e1-bb4a-a1fad37b370f
SRR28984805.1096617/1	e9daa57f-0166-477c-85a5-0ed3f1202518	SRR28984805	1096617	1	4858	@SRR28984805.1096617/1 original_name=e9daa57f-0166-477c-85a5-0ed3f1202518
SRR28984805.1097117/1	b71c88d3-681d-4944-9e36-e1e08c60ad9a	SRR28984805	1097117	1	4859	@SRR28984805.1097117/1 original_name=b71c88d3-681d-4944-9e36-e1e08c60ad9a
SRR28984805.1097409/1	08c92c5c-3f43-4c0a-97ee-d3d3a19000f7	SRR28984805	1097409	1	4860	@SRR28984805.1097409/1 original_name=08c92c5c-3f43-4c0a-97ee-d3d3a19000f7
SRR28984805.1097717/1	f88d27ec-6357-4246-afa8-e0d2f11d3513	SRR28984805	1097717	1	4861	@SRR28984805.1097717/1 original_name=f88d27ec-6357-4246-afa8-e0d2f11d3513
SRR28984805.1098467/1	eb84d833-3b88-41df-a3e5-c9a8431f02a3	SRR28984805	1098467	1	4862	@SRR28984805.1098467/1 original_name=eb84d833-3b88-41df-a3e5-c9a8431f02a3
SRR28984805.1098477/1	ddbdec5c-7389-4373-88a7-bcf2d5188f38	SRR28984805	1098477	1	4863	@SRR28984805.1098477/1 original_name=ddbdec5c-7389-4373-88a7-bcf2d5188f38
SRR28984805.1098727/1	fde0f494-fd7a-423b-bf40-4358cd4e167a	SRR28984805	1098727	1	4864	@SRR28984805.1098727/1 original_name=fde0f494-fd7a-423b-bf40-4358cd4e167a
SRR28984805.1099293/1	8abb78d2-752d-4dd9-8a30-75228f572ed7	SRR28984805	1099293	1	4865	@SRR28984805.1099293/1 original_name=8abb78d2-752d-4dd9-8a30-75228f572ed7
SRR28984805.1100397/1	fce45517-d919-4daf-a46b-48d0c58d7e9e	SRR28984805	1100397	1	4866	@SRR28984805.1100397/1 original_name=fce45517-d919-4daf-a46b-48d0c58d7e9e
SRR28984805.1100457/1	6a95f34e-3047-461d-9420-8d09bb8f2c9c	SRR28984805	1100457	1	4867	@SRR28984805.1100457/1 original_name=6a95f34e-3047-461d-9420-8d09bb8f2c9c
SRR28984805.1100724/1	34a247d1-20da-41d0-aeea-7d1af2bee52a	SRR28984805	1100724	1	4868	@SRR28984805.1100724/1 original_name=34a247d1-20da-41d0-aeea-7d1af2bee52a
SRR28984805.1100792/1	c56aa86f-056d-4602-92c8-66d4927774f7	SRR28984805	1100792	1	4869	@SRR28984805.1100792/1 original_name=c56aa86f-056d-4602-92c8-66d4927774f7
SRR28984805.1100863/1	d31fe0cb-722f-4145-aec6-7d51515ca79c	SRR28984805	1100863	1	4870	@SRR28984805.1100863/1 original_name=d31fe0cb-722f-4145-aec6-7d51515ca79c
SRR28984805.1101113/1	a3a327d3-a9a6-4806-ad92-2837f76b66a8	SRR28984805	1101113	1	4871	@SRR28984805.1101113/1 original_name=a3a327d3-a9a6-4806-ad92-2837f76b66a8
SRR28984805.1101301/1	744bedae-cdcc-41b0-a97f-93c9ba1d3cfa	SRR28984805	1101301	1	4872	@SRR28984805.1101301/1 original_name=744bedae-cdcc-41b0-a97f-93c9ba1d3cfa
SRR28984805.1101427/1	c0386756-11e7-4e1e-a9d4-f09198497390	SRR28984805	1101427	1	4873	@SRR28984805.1101427/1 original_name=c0386756-11e7-4e1e-a9d4-f09198497390
SRR28984805.1101519/1	685be23e-ffcb-408a-ab73-85829236a025	SRR28984805	1101519	1	4874	@SRR28984805.1101519/1 original_name=685be23e-ffcb-408a-ab73-85829236a025
SRR28984805.1101560/1	b4232496-0718-46c8-97d6-9802c0922ac5	SRR28984805	1101560	1	4875	@SRR28984805.1101560/1 original_name=b4232496-0718-46c8-97d6-9802c0922ac5
SRR28984805.1101659/1	ff45da90-46d3-44fa-a5ba-127731fcf37b	SRR28984805	1101659	1	4876	@SRR28984805.1101659/1 original_name=ff45da90-46d3-44fa-a5ba-127731fcf37b
SRR28984805.1101854/1	d7022eb6-2615-4eeb-a06e-c9d35bb23260	SRR28984805	1101854	1	4877	@SRR28984805.1101854/1 original_name=d7022eb6-2615-4eeb-a06e-c9d35bb23260
SRR28984805.1102023/1	33aeb10c-8e06-4dec-8eb8-5f7afe69125a	SRR28984805	1102023	1	4878	@SRR28984805.1102023/1 original_name=33aeb10c-8e06-4dec-8eb8-5f7afe69125a
SRR28984805.1102282/1	7d3439fe-2e5b-46bf-a89f-669e05f141b0	SRR28984805	1102282	1	4879	@SRR28984805.1102282/1 original_name=7d3439fe-2e5b-46bf-a89f-669e05f141b0
SRR28984805.1102678/1	187341d2-a954-4609-80b8-7c5df3955bda	SRR28984805	1102678	1	4880	@SRR28984805.1102678/1 original_name=187341d2-a954-4609-80b8-7c5df3955bda
SRR28984805.1102777/1	717fa01a-ac1f-412f-a99f-cdad546aa768	SRR28984805	1102777	1	4881	@SRR28984805.1102777/1 original_name=717fa01a-ac1f-412f-a99f-cdad546aa768
SRR28984805.1103190/1	894efade-6953-494e-a736-52ace74f384b	SRR28984805	1103190	1	4882	@SRR28984805.1103190/1 original_name=894efade-6953-494e-a736-52ace74f384b
SRR28984805.1103281/1	6fa38242-2104-491d-baa3-80bced7f842b	SRR28984805	1103281	1	4883	@SRR28984805.1103281/1 original_name=6fa38242-2104-491d-baa3-80bced7f842b
SRR28984805.1103602/1	14e9ab17-6dc0-4802-913c-4c94839ee863	SRR28984805	1103602	1	4884	@SRR28984805.1103602/1 original_name=14e9ab17-6dc0-4802-913c-4c94839ee863
SRR28984805.1103887/1	41d4132f-e2db-49d2-bec6-6aa69aa6f020	SRR28984805	1103887	1	4885	@SRR28984805.1103887/1 original_name=41d4132f-e2db-49d2-bec6-6aa69aa6f020
SRR28984805.1104121/1	5718a5f2-78dd-4d7a-a8a2-57fe2663a537	SRR28984805	1104121	1	4886	@SRR28984805.1104121/1 original_name=5718a5f2-78dd-4d7a-a8a2-57fe2663a537
SRR28984805.1104248/1	f544b5e4-4a91-4d4b-b2eb-cb1cff5c80e9	SRR28984805	1104248	1	4887	@SRR28984805.1104248/1 original_name=f544b5e4-4a91-4d4b-b2eb-cb1cff5c80e9
SRR28984805.1104446/1	80a59fc9-9157-4a6f-9fe7-4b2c803a175f	SRR28984805	1104446	1	4888	@SRR28984805.1104446/1 original_name=80a59fc9-9157-4a6f-9fe7-4b2c803a175f
SRR28984805.1104526/1	aa9e132b-8f0b-4bf6-b751-a69c0e4fe724	SRR28984805	1104526	1	4889	@SRR28984805.1104526/1 original_name=aa9e132b-8f0b-4bf6-b751-a69c0e4fe724
SRR28984805.1104695/1	85a33a5c-5fdf-4c34-85d9-c1af4d6184c1	SRR28984805	1104695	1	4890	@SRR28984805.1104695/1 original_name=85a33a5c-5fdf-4c34-85d9-c1af4d6184c1
SRR28984805.1104792/1	f473f6ae-d3b0-43f1-82e3-26c5a92aeead	SRR28984805	1104792	1	4891	@SRR28984805.1104792/1 original_name=f473f6ae-d3b0-43f1-82e3-26c5a92aeead
SRR28984805.1105137/1	8dc94c1a-b74b-4be0-9fc2-83fd3a8ce1ad	SRR28984805	1105137	1	4892	@SRR28984805.1105137/1 original_name=8dc94c1a-b74b-4be0-9fc2-83fd3a8ce1ad
SRR28984805.1105274/1	ca3e6b6d-b85e-41ed-a7cf-e6281c118d3c	SRR28984805	1105274	1	4893	@SRR28984805.1105274/1 original_name=ca3e6b6d-b85e-41ed-a7cf-e6281c118d3c
SRR28984805.1105439/1	9d15ee21-cb3a-4685-b6f9-83157b1118b2	SRR28984805	1105439	1	4894	@SRR28984805.1105439/1 original_name=9d15ee21-cb3a-4685-b6f9-83157b1118b2
SRR28984805.1105492/1	89adf45e-e9a4-4892-ab52-cdc70e9f7d18	SRR28984805	1105492	1	4895	@SRR28984805.1105492/1 original_name=89adf45e-e9a4-4892-ab52-cdc70e9f7d18
SRR28984805.1105508/1	67391d3e-83cf-407f-96a4-1498ef531bc5	SRR28984805	1105508	1	4896	@SRR28984805.1105508/1 original_name=67391d3e-83cf-407f-96a4-1498ef531bc5
SRR28984805.1105736/1	8b6a8828-27dd-459e-a8b3-2b29b297e511	SRR28984805	1105736	1	4897	@SRR28984805.1105736/1 original_name=8b6a8828-27dd-459e-a8b3-2b29b297e511
SRR28984805.1107217/1	7eb5a7b3-5e05-403c-99ea-d41d81fd1a1a	SRR28984805	1107217	1	4898	@SRR28984805.1107217/1 original_name=7eb5a7b3-5e05-403c-99ea-d41d81fd1a1a
SRR28984805.1107288/1	39f589ee-9f4a-4293-aecf-a92f3052ae50	SRR28984805	1107288	1	4899	@SRR28984805.1107288/1 original_name=39f589ee-9f4a-4293-aecf-a92f3052ae50
SRR28984805.1108185/1	6e58318e-bb6e-4790-b74b-781a392ae4de	SRR28984805	1108185	1	4900	@SRR28984805.1108185/1 original_name=6e58318e-bb6e-4790-b74b-781a392ae4de
SRR28984805.1108215/1	77fb97f4-1ce0-4941-b473-20c405d15cc8	SRR28984805	1108215	1	4901	@SRR28984805.1108215/1 original_name=77fb97f4-1ce0-4941-b473-20c405d15cc8
SRR28984805.1108335/1	dcabfd5b-ca9a-4384-9820-0786d1395ff2	SRR28984805	1108335	1	4902	@SRR28984805.1108335/1 original_name=dcabfd5b-ca9a-4384-9820-0786d1395ff2
SRR28984805.1108374/1	418b0c5a-1451-4921-bd24-0c990b1f3e15	SRR28984805	1108374	1	4903	@SRR28984805.1108374/1 original_name=418b0c5a-1451-4921-bd24-0c990b1f3e15
SRR28984805.1108523/1	265a0ded-90b0-4ba2-8cc4-ad5b62b9fde3	SRR28984805	1108523	1	4904	@SRR28984805.1108523/1 original_name=265a0ded-90b0-4ba2-8cc4-ad5b62b9fde3
SRR28984805.1108527/1	189f093f-b0a2-4493-91a3-f528379ec7cd	SRR28984805	1108527	1	4905	@SRR28984805.1108527/1 original_name=189f093f-b0a2-4493-91a3-f528379ec7cd
SRR28984805.1109130/1	f01fea4b-c50b-4da1-80e9-87e68ef54c59	SRR28984805	1109130	1	4906	@SRR28984805.1109130/1 original_name=f01fea4b-c50b-4da1-80e9-87e68ef54c59
SRR28984805.1109513/1	7cc2af58-d526-41df-83c5-a39d0d80b0b5	SRR28984805	1109513	1	4907	@SRR28984805.1109513/1 original_name=7cc2af58-d526-41df-83c5-a39d0d80b0b5
SRR28984805.1109607/1	a2b2dda2-2ca1-49ec-9905-e0711b6332c0	SRR28984805	1109607	1	4908	@SRR28984805.1109607/1 original_name=a2b2dda2-2ca1-49ec-9905-e0711b6332c0
SRR28984805.1109762/1	941aa97d-7ff0-4eae-81ee-d0b45d514c83	SRR28984805	1109762	1	4909	@SRR28984805.1109762/1 original_name=941aa97d-7ff0-4eae-81ee-d0b45d514c83
SRR28984805.1109883/1	b38e524c-6dfd-4933-9ffa-d21310d9cb8a	SRR28984805	1109883	1	4910	@SRR28984805.1109883/1 original_name=b38e524c-6dfd-4933-9ffa-d21310d9cb8a
SRR28984805.1109972/1	ada4398a-d9ce-442e-86cb-ff322eea5870	SRR28984805	1109972	1	4911	@SRR28984805.1109972/1 original_name=ada4398a-d9ce-442e-86cb-ff322eea5870
SRR28984805.1110290/1	8f9ecb69-af19-435d-8071-aaf658bf9791	SRR28984805	1110290	1	4912	@SRR28984805.1110290/1 original_name=8f9ecb69-af19-435d-8071-aaf658bf9791
SRR28984805.1111019/1	76992508-cb26-4d8a-a5b6-a5c4c7012c29	SRR28984805	1111019	1	4913	@SRR28984805.1111019/1 original_name=76992508-cb26-4d8a-a5b6-a5c4c7012c29
SRR28984805.1111083/1	b0c29aaa-778d-4bbe-87f7-a35a9c7a44e2	SRR28984805	1111083	1	4914	@SRR28984805.1111083/1 original_name=b0c29aaa-778d-4bbe-87f7-a35a9c7a44e2
SRR28984805.1111204/1	a63204f1-1737-4f73-9b26-a446e390e701	SRR28984805	1111204	1	4915	@SRR28984805.1111204/1 original_name=a63204f1-1737-4f73-9b26-a446e390e701
SRR28984805.1111932/1	da21cd52-8e58-4c9e-b158-e4d2ce728e25	SRR28984805	1111932	1	4916	@SRR28984805.1111932/1 original_name=da21cd52-8e58-4c9e-b158-e4d2ce728e25
SRR28984805.1112527/1	f3fd98ba-dc31-4e3b-b106-c9a2ea257a64	SRR28984805	1112527	1	4917	@SRR28984805.1112527/1 original_name=f3fd98ba-dc31-4e3b-b106-c9a2ea257a64
SRR28984805.1113285/1	da440f38-af54-494a-b7ba-cc5e5b3d5e90	SRR28984805	1113285	1	4918	@SRR28984805.1113285/1 original_name=da440f38-af54-494a-b7ba-cc5e5b3d5e90
SRR28984805.1113311/1	9b8e4138-761f-4b00-988f-179a272d1ad2	SRR28984805	1113311	1	4919	@SRR28984805.1113311/1 original_name=9b8e4138-761f-4b00-988f-179a272d1ad2
SRR28984805.1113480/1	baedc501-5f2c-4498-833b-75f7dd717e66	SRR28984805	1113480	1	4920	@SRR28984805.1113480/1 original_name=baedc501-5f2c-4498-833b-75f7dd717e66
SRR28984805.1114070/1	92f99508-a6e8-427d-8ac8-c28ba9c0f568	SRR28984805	1114070	1	4921	@SRR28984805.1114070/1 original_name=92f99508-a6e8-427d-8ac8-c28ba9c0f568
SRR28984805.1114174/1	c53817d4-f305-4f01-b9d0-0a4c868b2a4e	SRR28984805	1114174	1	4922	@SRR28984805.1114174/1 original_name=c53817d4-f305-4f01-b9d0-0a4c868b2a4e
SRR28984805.1115115/1	d1a4ec02-d2e7-4a4f-bc45-66beb9591d57	SRR28984805	1115115	1	4923	@SRR28984805.1115115/1 original_name=d1a4ec02-d2e7-4a4f-bc45-66beb9591d57
SRR28984805.1115512/1	e901cbf0-6aaf-48ed-9f06-0aea0e2f2d9d	SRR28984805	1115512	1	4924	@SRR28984805.1115512/1 original_name=e901cbf0-6aaf-48ed-9f06-0aea0e2f2d9d
SRR28984805.1115636/1	129f792b-2036-4a48-8107-0197d6dc28ca	SRR28984805	1115636	1	4925	@SRR28984805.1115636/1 original_name=129f792b-2036-4a48-8107-0197d6dc28ca
SRR28984805.1115956/1	b36782f9-0778-44fb-b242-2f5922aa5f0a	SRR28984805	1115956	1	4926	@SRR28984805.1115956/1 original_name=b36782f9-0778-44fb-b242-2f5922aa5f0a
SRR28984805.1116201/1	f8a5d5a2-0863-4d45-b40b-5f30ecb2f08e	SRR28984805	1116201	1	4927	@SRR28984805.1116201/1 original_name=f8a5d5a2-0863-4d45-b40b-5f30ecb2f08e
SRR28984805.1116258/1	88fed862-0f25-4000-b4ca-b88351300039	SRR28984805	1116258	1	4928	@SRR28984805.1116258/1 original_name=88fed862-0f25-4000-b4ca-b88351300039
SRR28984805.1116300/1	707ebf70-5d69-491e-af29-710e7c360b7f	SRR28984805	1116300	1	4929	@SRR28984805.1116300/1 original_name=707ebf70-5d69-491e-af29-710e7c360b7f
SRR28984805.1116443/1	26572b60-193d-4e5b-8ab6-3aa879db5fe5	SRR28984805	1116443	1	4930	@SRR28984805.1116443/1 original_name=26572b60-193d-4e5b-8ab6-3aa879db5fe5
SRR28984805.1116489/1	52d06aaf-25b0-4170-a011-33edaee934b0	SRR28984805	1116489	1	4931	@SRR28984805.1116489/1 original_name=52d06aaf-25b0-4170-a011-33edaee934b0
SRR28984805.1116966/1	9e4d6ebd-619e-49e8-bbe9-0badf9e58bdf	SRR28984805	1116966	1	4932	@SRR28984805.1116966/1 original_name=9e4d6ebd-619e-49e8-bbe9-0badf9e58bdf
SRR28984805.1117592/1	54df1b2c-9f4a-45c3-8869-3260cf3238a8	SRR28984805	1117592	1	4933	@SRR28984805.1117592/1 original_name=54df1b2c-9f4a-45c3-8869-3260cf3238a8
SRR28984805.1117928/1	d0449a3a-c1a7-4f19-b988-958043c2c970	SRR28984805	1117928	1	4934	@SRR28984805.1117928/1 original_name=d0449a3a-c1a7-4f19-b988-958043c2c970
SRR28984805.1118126/1	ef371a78-9f86-4cb1-805d-63a093805490	SRR28984805	1118126	1	4935	@SRR28984805.1118126/1 original_name=ef371a78-9f86-4cb1-805d-63a093805490
SRR28984805.1118247/1	84b66e6d-bac9-4fa9-88b2-d2ca58f36879	SRR28984805	1118247	1	4936	@SRR28984805.1118247/1 original_name=84b66e6d-bac9-4fa9-88b2-d2ca58f36879
SRR28984805.1118305/1	dbbbac33-8eb5-4a7e-b30a-6340ba0ef195	SRR28984805	1118305	1	4937	@SRR28984805.1118305/1 original_name=dbbbac33-8eb5-4a7e-b30a-6340ba0ef195
SRR28984805.1118398/1	98b6ed08-5887-4b8e-a207-fa0e367c8379	SRR28984805	1118398	1	4938	@SRR28984805.1118398/1 original_name=98b6ed08-5887-4b8e-a207-fa0e367c8379
SRR28984805.1118478/1	88477a22-cd3f-42b1-8a68-b41fb1528a39	SRR28984805	1118478	1	4939	@SRR28984805.1118478/1 original_name=88477a22-cd3f-42b1-8a68-b41fb1528a39
SRR28984805.1118867/1	005db7c8-d565-46e6-af89-30b441556b18	SRR28984805	1118867	1	4940	@SRR28984805.1118867/1 original_name=005db7c8-d565-46e6-af89-30b441556b18
SRR28984805.1119077/1	d8ce533c-f16d-4ee8-873f-cb58e77f4cf9	SRR28984805	1119077	1	4941	@SRR28984805.1119077/1 original_name=d8ce533c-f16d-4ee8-873f-cb58e77f4cf9
SRR28984805.1119483/1	67631d86-db64-4547-a7cc-ee13f274c2ce	SRR28984805	1119483	1	4942	@SRR28984805.1119483/1 original_name=67631d86-db64-4547-a7cc-ee13f274c2ce
SRR28984805.1119944/1	ea6b3883-ca90-49b6-89eb-f1595795fa7e	SRR28984805	1119944	1	4943	@SRR28984805.1119944/1 original_name=ea6b3883-ca90-49b6-89eb-f1595795fa7e
SRR28984805.1120139/1	75b31dbb-1b9e-41d8-8e52-2775e313a8b1	SRR28984805	1120139	1	4944	@SRR28984805.1120139/1 original_name=75b31dbb-1b9e-41d8-8e52-2775e313a8b1
SRR28984805.1120259/1	02baf271-3ba6-480f-9e37-4eddb9d7e936	SRR28984805	1120259	1	4945	@SRR28984805.1120259/1 original_name=02baf271-3ba6-480f-9e37-4eddb9d7e936
SRR28984805.1121185/1	811fccbc-cc8d-4548-9324-b929daad8b6d	SRR28984805	1121185	1	4946	@SRR28984805.1121185/1 original_name=811fccbc-cc8d-4548-9324-b929daad8b6d
SRR28984805.1121317/1	3690a7e7-2e9a-41bd-8c96-3cb0e4249f32	SRR28984805	1121317	1	4947	@SRR28984805.1121317/1 original_name=3690a7e7-2e9a-41bd-8c96-3cb0e4249f32
SRR28984805.1121555/1	3f6df8ee-ad25-4157-885d-76448c47451e	SRR28984805	1121555	1	4948	@SRR28984805.1121555/1 original_name=3f6df8ee-ad25-4157-885d-76448c47451e
SRR28984805.1121666/1	3567865d-d2e9-40c0-957d-4a9be0a48660	SRR28984805	1121666	1	4949	@SRR28984805.1121666/1 original_name=3567865d-d2e9-40c0-957d-4a9be0a48660
SRR28984805.1121827/1	f1e90870-6a18-4f93-ab06-3a2adc45e44c	SRR28984805	1121827	1	4950	@SRR28984805.1121827/1 original_name=f1e90870-6a18-4f93-ab06-3a2adc45e44c
SRR28984805.1121861/1	813b0d5f-ca95-4c8c-b633-4fd98a705e9d	SRR28984805	1121861	1	4951	@SRR28984805.1121861/1 original_name=813b0d5f-ca95-4c8c-b633-4fd98a705e9d
SRR28984805.1122004/1	7571dd89-96a2-4003-9b40-d0fdcda89b8f	SRR28984805	1122004	1	4952	@SRR28984805.1122004/1 original_name=7571dd89-96a2-4003-9b40-d0fdcda89b8f
SRR28984805.1122136/1	6a653ea5-4f03-4680-ac82-adf5d25122be	SRR28984805	1122136	1	4953	@SRR28984805.1122136/1 original_name=6a653ea5-4f03-4680-ac82-adf5d25122be
SRR28984805.1122162/1	fb5ae573-c3af-43c6-8c9d-8bf0689be745	SRR28984805	1122162	1	4954	@SRR28984805.1122162/1 original_name=fb5ae573-c3af-43c6-8c9d-8bf0689be745
SRR28984805.1122580/1	7de8a7a4-7d76-4f72-badc-1c0ce7e4bff1	SRR28984805	1122580	1	4955	@SRR28984805.1122580/1 original_name=7de8a7a4-7d76-4f72-badc-1c0ce7e4bff1
SRR28984805.1122695/1	8772e26f-2898-4be7-8abd-23c27601d130	SRR28984805	1122695	1	4956	@SRR28984805.1122695/1 original_name=8772e26f-2898-4be7-8abd-23c27601d130
SRR28984805.1123721/1	9e673161-b43a-4ec8-b169-2054f20d935a	SRR28984805	1123721	1	4957	@SRR28984805.1123721/1 original_name=9e673161-b43a-4ec8-b169-2054f20d935a
SRR28984805.1124047/1	785a9849-6103-4f86-86e7-f3e02431a450	SRR28984805	1124047	1	4958	@SRR28984805.1124047/1 original_name=785a9849-6103-4f86-86e7-f3e02431a450
SRR28984805.1124998/1	e1846cc2-2882-4c76-b2d1-b6e43fc2ad37	SRR28984805	1124998	1	4959	@SRR28984805.1124998/1 original_name=e1846cc2-2882-4c76-b2d1-b6e43fc2ad37
SRR28984805.1125027/1	2d707acd-01c0-4a81-a865-dc157165f3c9	SRR28984805	1125027	1	4960	@SRR28984805.1125027/1 original_name=2d707acd-01c0-4a81-a865-dc157165f3c9
SRR28984805.1125383/1	d8a9da49-aded-4ee8-bfa6-0443b1a5f448	SRR28984805	1125383	1	4961	@SRR28984805.1125383/1 original_name=d8a9da49-aded-4ee8-bfa6-0443b1a5f448
SRR28984805.1125410/1	0d1dfa3f-81e1-4fe1-91b3-0a70a61c27f2	SRR28984805	1125410	1	4962	@SRR28984805.1125410/1 original_name=0d1dfa3f-81e1-4fe1-91b3-0a70a61c27f2
SRR28984805.1125421/1	ef6413e3-e48a-45f5-881b-df8e2d0fee13	SRR28984805	1125421	1	4963	@SRR28984805.1125421/1 original_name=ef6413e3-e48a-45f5-881b-df8e2d0fee13
SRR28984805.1125452/1	9cfec214-faf4-4e80-bc1e-4952a0617fed	SRR28984805	1125452	1	4964	@SRR28984805.1125452/1 original_name=9cfec214-faf4-4e80-bc1e-4952a0617fed
SRR28984805.1125589/1	522e8735-27f1-4bc6-9f41-ec0951ba44ee	SRR28984805	1125589	1	4965	@SRR28984805.1125589/1 original_name=522e8735-27f1-4bc6-9f41-ec0951ba44ee
SRR28984805.1126277/1	3916c5f1-6203-46ef-9729-99cb2a2ee205	SRR28984805	1126277	1	4966	@SRR28984805.1126277/1 original_name=3916c5f1-6203-46ef-9729-99cb2a2ee205
SRR28984805.1126446/1	7b41ef9d-178d-4a0b-bebe-356eee277005	SRR28984805	1126446	1	4967	@SRR28984805.1126446/1 original_name=7b41ef9d-178d-4a0b-bebe-356eee277005
SRR28984805.1126699/1	72100375-c447-4bd2-8c5c-3383579d2e56	SRR28984805	1126699	1	4968	@SRR28984805.1126699/1 original_name=72100375-c447-4bd2-8c5c-3383579d2e56
SRR28984805.1126767/1	1dde42aa-4772-41ef-90b3-28319b065bd3	SRR28984805	1126767	1	4969	@SRR28984805.1126767/1 original_name=1dde42aa-4772-41ef-90b3-28319b065bd3
SRR28984805.1127020/1	c4d19df7-1265-4376-8644-c8581e809a7a	SRR28984805	1127020	1	4970	@SRR28984805.1127020/1 original_name=c4d19df7-1265-4376-8644-c8581e809a7a
SRR28984805.1127159/1	fdd1fc56-ae2a-4254-a0cc-eeb639152047	SRR28984805	1127159	1	4971	@SRR28984805.1127159/1 original_name=fdd1fc56-ae2a-4254-a0cc-eeb639152047
SRR28984805.1127517/1	bde18526-e4a2-4ad9-b860-39a4446dbee7	SRR28984805	1127517	1	4972	@SRR28984805.1127517/1 original_name=bde18526-e4a2-4ad9-b860-39a4446dbee7
SRR28984805.1127728/1	a0cf6ee0-bb81-4443-9af8-02515d276e6e	SRR28984805	1127728	1	4973	@SRR28984805.1127728/1 original_name=a0cf6ee0-bb81-4443-9af8-02515d276e6e
SRR28984805.1127841/1	5d418744-b155-495a-97fd-7e681d13160e	SRR28984805	1127841	1	4974	@SRR28984805.1127841/1 original_name=5d418744-b155-495a-97fd-7e681d13160e
SRR28984805.1127902/1	eaaa4538-2e27-46b5-b003-0ba4241a216a	SRR28984805	1127902	1	4975	@SRR28984805.1127902/1 original_name=eaaa4538-2e27-46b5-b003-0ba4241a216a
