timestamp,name,utilization_gpu_percent,memory_used_mib,power_draw_w
2026/09/19 22:48:56.125, NVIDIA A100-SXM4-80GB, 99, 21095, 105.06
2026/09/19 22:48:57.427, NVIDIA A100-SXM4-80GB, 100, 21095, 104.46
2026/09/19 22:48:58.462, NVIDIA A100-SXM4-80GB, 100, 21095, 83.31
2026/09/19 22:48:59.486, NVIDIA A100-SXM4-80GB, 100, 21095, 85.42
2026/09/19 22:49:00.515, NVIDIA A100-SXM4-80GB, 100, 21095, 107.77
2026/09/19 22:49:01.542, NVIDIA A100-SXM4-80GB, 99, 21095, 99.96
2026/09/19 22:49:02.570, NVIDIA A100-SXM4-80GB, 100, 21095, 84.55
2026/09/19 22:49:03.595, NVIDIA A100-SXM4-80GB, 100, 21095, 85.42
2026/09/19 22:49:04.619, NVIDIA A100-SXM4-80GB, 99, 21095, 105.98
2026/09/19 22:49:05.643, NVIDIA A100-SXM4-80GB, 2, 21009, 76.09
2026/09/19 22:49:06.667, NVIDIA A100-SXM4-80GB, 79, 10799, 76.09
2026/09/19 22:49:07.718, NVIDIA A100-SXM4-80GB, 100, 493, 79.07
2026/09/19 22:49:08.741, NVIDIA A100-SXM4-80GB, 0, 477, 76.09
2026/09/19 22:49:09.764, NVIDIA A100-SXM4-80GB, 7, 1, 76.09
2026/09/19 22:49:10.788, NVIDIA A100-SXM4-80GB, 0, 1, 60.69
2026/09/19 22:49:11.819, NVIDIA A100-SXM4-80GB, 0, 1, 54.61
2026/09/19 22:49:12.849, NVIDIA A100-SXM4-80GB, 0, 1, 54.34
2026/09/19 22:49:13.877, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:49:14.904, NVIDIA A100-SXM4-80GB, 0, 423, 64.00
2026/09/19 22:49:15.932, NVIDIA A100-SXM4-80GB, 0, 423, 60.69
2026/09/19 22:49:16.958, NVIDIA A100-SXM4-80GB, 0, 423, 60.69
2026/09/19 22:49:17.983, NVIDIA A100-SXM4-80GB, 0, 423, 60.69
2026/09/19 22:49:19.264, NVIDIA A100-SXM4-80GB, 0, 423, 83.31
2026/09/19 22:49:20.287, NVIDIA A100-SXM4-80GB, 0, 423, 76.09
2026/09/19 22:49:21.307, NVIDIA A100-SXM4-80GB, 0, 423, 60.96
2026/09/19 22:49:22.331, NVIDIA A100-SXM4-80GB, 0, 423, 60.96
2026/09/19 22:49:23.354, NVIDIA A100-SXM4-80GB, 0, 423, 60.69
2026/09/19 22:49:24.377, NVIDIA A100-SXM4-80GB, 0, 423, 61.28
2026/09/19 22:49:25.401, NVIDIA A100-SXM4-80GB, 0, 1, 60.69
2026/09/19 22:49:26.427, NVIDIA A100-SXM4-80GB, 0, 1, 60.69
2026/09/19 22:49:27.450, NVIDIA A100-SXM4-80GB, 0, 1, 54.34
2026/09/19 22:49:28.480, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
